,index,Unnamed: 0,FullDesign,NFE,TargetRatio Objective,StiffnessObjective,FeasibilityScore,StabilityScore
1627,23568,350512,101100000010000001000000011100000100,482,0.21902103649603752,-0.2189329514196291,0.8,0.8
1628,26209,430939,101000000110000001000100101010000100,1066,0.0865553500435102,-0.21729297795184074,1.0,0.7000000000000001
1629,61,379,111000000000000001001000000101000100,0,0.0,-0.21729297795184074,0.6000000000000001,0.30000000000000016
1630,9563,56271,101000000000000001000101001101001100,4360,0.19999999999999987,-0.21729297795184074,1.0,0.6000000000000001
1631,17643,246317,100000000110000000000101101010001100,1317,0.0865553500435102,-0.21729297795184074,1.0,0.6000000000000001
1632,15714,117579,101000000000000001000101101001001100,8754,0.22310308043036847,-0.21729297795184072,1.0,0.6000000000000001
1633,18598,278733,100000001000000010001001000100001111,114,0.5172164755748758,-0.21715596400556253,0.4000000000000001,0.5000000000000001
1634,24953,371948,101000001010100001010000001000100101,982,0.3099747304959197,-0.21686760237234626,0.6000000000000001,0.9
1635,16784,201062,001100001110000001000101001000001011,1611,0.2577011495003289,-0.21673237240337867,0.6000000000000001,0.8
1636,19517,294572,111000000000000001000001001100101100,368,0.13939240824508498,-0.2164820497119061,0.8,0.6000000000000001
1637,16515,174838,101000000000000101010101001100001100,1259,0.18889937112803248,-0.2164083634445153,0.8,0.8
1638,10527,63371,101100000010000001000101001010101100,4994,0.2464980372775034,-0.21603565699288185,0.8,1.0
1639,7585,38748,001000001010000001000101001110101001,1380,0.2464980372775034,-0.21603565699288185,0.8,0.9
1640,8394,45110,001000001010000001000101011011001001,3070,0.2464980372775036,-0.2160356569928818,0.8,0.8
1641,9154,52394,101000000010000101000101001110001100,2166,0.2464980372775035,-0.2160356569928817,0.8,1.0
1642,19619,295943,101010000000000001000000010100000100,218,0.2719100130080564,-0.2157236111123309,0.8,0.7000000000000001
1643,8650,47286,101000001011100001000101001000101111,5996,0.4792013987847042,-0.21531173434731027,0.4000000000000001,1.0
1644,29105,523970,101000001010001001000001001010011101,2690,0.28491178575744186,-0.21526207064055133,0.6000000000000001,0.9
1645,20507,309099,100000101110000000000101000000001101,210,0.3155649805649972,-0.21405535899949168,0.6000000000000001,0.7000000000000001
1646,21579,324783,000000001100000100000001000100011001,354,0.09082170220065862,-0.2135771925230096,1.0,0.8
1647,11815,74492,101100001100000001000001001100001111,5454,0.4798449564799829,-0.21319835577370067,0.4000000000000001,1.0
1648,3776,17663,100000011001000000000101011001001101,1952,0.5584033289164579,-0.2128927448816122,0.4000000000000001,1.0
1649,25231,384291,011100001010000001000101101001001001,1130,0.2342775320494228,-0.21278568182476515,0.6000000000000001,1.0
1650,19065,287033,101000000011000001000000001101100100,546,0.1756690553107506,-0.21272399973584696,0.8,1.0
1651,26859,457438,100000101010000000000001111010001101,1476,0.2988961923761003,-0.21224729851570925,0.6000000000000001,0.9
1652,914,6193,101000000000001001000100110001010100,0,0.0901014255071552,-0.2120546468795454,0.4000000000000001,0.8
1653,7375,37510,101110001000100001000100001100000101,1616,0.5501661354171397,-0.21115821625892128,0.4000000000000001,1.0
1654,3034,14322,100000001000001110000101001001001101,4234,0.5418749446735628,-0.21115821625892112,0.4000000000000001,1.0
1655,13954,97504,101000001110000011010101001111001101,2434,0.2569597995111859,-0.21076911343340649,0.6000000000000001,1.0
1656,11987,75914,001000001110001001000101010000001001,7450,0.27024016323256256,-0.21058661241485632,1.0,0.9
1657,25491,402149,101010000001000001000101000101011100,1268,0.1341144183663832,-0.21005938523154635,0.8,1.0
1658,21504,323866,000000001100000010000001001110001001,620,1.3322676295501878e-16,-0.21001329644421052,1.0,0.9
1659,24578,365447,001000001110000001000000001110000001,470,0.05460390505044002,-0.2097816777343187,1.0,1.0
1660,8086,42625,101000001111100001000101101011001101,8160,0.257149162591979,-0.2097096704834714,0.6000000000000001,1.0
1661,2154,10526,101000101111000001000000011001000101,1374,0.3391761619865432,-0.2094704213106592,0.6000000000000001,1.0
1662,19344,292624,111000000000000001000001001100101110,568,0.2696793454695708,-0.2093674686553389,0.6000000000000001,0.6000000000000001
1663,9056,51422,101000101000000011000001010010001101,3560,0.2218487496163563,-0.2092953186678555,0.6000000000000001,0.9
1664,9443,55349,101000101000000101000001000110001101,2366,0.22184874961635634,-0.2092953186678555,0.6000000000000001,0.9
1665,22001,329679,101000101100000011000000001000110101,200,0.3296341063001222,-0.20869688326258407,0.6000000000000001,0.9
1666,15465,114194,001100001010000001000101001110011001,1222,0.3354755633323221,-0.20835592180670687,1.0,1.0
1667,7235,36848,101011001010000001000100001100000101,1762,0.5204245861342003,-0.2079205060875267,0.4000000000000001,1.0
1668,10578,63800,101000001010000101001100001001000101,9318,0.5204245861342003,-0.2079205060875267,0.4000000000000001,1.0
1669,10669,64656,101000001010000001001100001100100101,2416,0.5117190998877916,-0.2079205060875266,0.4000000000000001,0.9
1670,5383,24857,100001001000000100000101001010011101,4740,0.5362166317420266,-0.2079205060875266,0.4000000000000001,1.0
1671,5610,26661,101000001100101001000101001011001101,5412,0.23540146390927602,-0.20719309204838648,0.6000000000000001,1.0
1672,9920,58595,100000001001100100000101001010001101,7436,0.5249426266093193,-0.20677414349095846,0.4000000000000001,0.9
1673,28701,512343,011100000001000011000101111011001000,564,0.2112874875238553,-0.20669837521996806,0.4000000000000001,1.0
1674,15075,110358,100110001000000000001100101010010101,2350,0.5174831935046678,-0.2066192328352055,0.4000000000000001,1.0
1675,14535,103866,101010000000000011000101101000001100,5858,0.15310415476051692,-0.20654586452428486,0.8,0.8
1676,14535,103866,101010000000000011000101101000001100,5858,0.15310415476051692,-0.20654586452428486,0.8,0.8
1677,10086,59810,101000000010000001000101101010001100,5586,0.4231030804303685,-0.2061413310354599,1.0,0.8
1678,10702,64934,101000001010000001001000001010000101,4304,0.2218487496163563,-0.20595873701465967,0.6000000000000001,0.4000000000000001
1679,16202,140076,100000001010000000001001001010001101,3033,0.2218487496163564,-0.20595873701465967,0.6000000000000001,0.4000000000000001
1680,7031,35892,101100001010100001000100011000000101,3460,0.5534270737805562,-0.2050788439502948,0.4000000000000001,1.0
1681,10657,64541,101000001010000001010100011001000101,2584,0.5292044128634978,-0.2050788439502947,0.4000000000000001,0.9
1682,11348,71150,101100001011000001000101001000011111,8546,0.4937523143201074,-0.2046642377939178,0.4000000000000001,1.0
1683,28102,497032,011100001010000011000101011011001001,1130,0.2215568040713206,-0.2045553796510318,0.4000000000000001,1.0
1684,23281,347378,101100000010000001000101101000101100,662,0.13666673759592174,-0.2042951665033046,0.8,1.0
1685,4472,19996,101000001000000001100100001100110101,6226,0.5529249061791868,-0.2036537225106572,0.4000000000000001,1.0
1686,13389,91212,101010001010001001000100001010000101,9874,0.506853936325222,-0.20355713636094705,0.4000000000000001,0.8
1687,5565,26245,100000001010001100000101001010001101,3888,0.4979773608540092,-0.2035571363609468,0.4000000000000001,0.9
1688,2306,11347,101000001010001101000100001010000101,2118,0.506853936325222,-0.2035571363609468,0.4000000000000001,0.9
1689,12743,83205,011110001000000001000100000010010001,590,0.19672856055564147,-0.20352833988491686,0.8,1.0
1690,21542,324424,100000000100000110010001000110001100,404,0.05795852192496188,-0.20345757549794466,1.0,1.0
1691,25504,402463,101010001000000101000111000100111101,1122,0.5116495456189948,-0.2033399581570912,0.4000000000000001,0.9
1692,16753,198230,001100001010000011000101001001101011,1473,0.2589118083284103,-0.2030468334890717,0.6000000000000001,0.8
1693,7676,39478,001000001010000011000101101110001001,1354,0.2790470623574433,-0.2030368427811468,0.8,1.0
1694,19678,296596,101110100001000001000000101001000100,678,8.881784197001253e-17,-0.20291529488545065,1.0,1.0
1695,25545,403323,101100001101000001000101011001101101,1400,0.4901977710175938,-0.2026784150041075,0.4000000000000001,1.0
1696,19620,295945,101010000000000001000000000001000100,116,0.20000000000000004,-0.2020059825790684,1.0,0.5000000000000001
1697,10400,62220,101010001010000001000101011001011101,7938,0.4826042316827485,-0.20191324548352968,0.4000000000000001,1.0
1698,26411,441856,101100001000000001000011001010001101,1274,0.456518652434728,-0.20093547805092787,0.4000000000000001,0.8
1699,26411,441856,101100001000000001000011001010001101,1274,0.456518652434728,-0.20093547805092787,0.4000000000000001,0.8
1700,15913,121199,100000001110000100000001010001101101,584,0.570643766075719,-0.20074396028234293,0.4000000000000001,0.9
1701,860,5711,001010001000001001000000101010010001,0,0.10271874368737356,-0.20021353399123284,0.4000000000000001,0.9
1702,16833,203776,100000001000000010001101000000011101,798,0.3273091401214002,-0.19897502066896072,0.6000000000000001,0.9
1703,28415,507392,100000000010000010000101000010101100,1912,0.04905246016393437,-0.1987315504495141,0.8,1.0
1704,29335,528096,111000000000000001000101001011001110,4096,0.3815047073346062,-0.19867478031291547,0.4000000000000001,0.6000000000000001
1705,29335,528096,111000000000000001000101001011001110,4096,0.3815047073346062,-0.19867478031291547,0.4000000000000001,0.6000000000000001
1706,29335,528096,111000000000000001000101001011001110,4096,0.3815047073346062,-0.19867478031291547,0.4000000000000001,0.6000000000000001
1707,25042,375301,101010000000000001000100011100100110,1076,0.5818185786318955,-0.1986541623176769,0.4000000000000001,0.8
1708,15358,113090,101000001001001001000000001010010101,4390,0.32257009548125737,-0.1980619389348356,0.6000000000000001,0.9
1709,3250,15167,111000001010000011000101001011001101,638,0.4448751016336953,-0.1978591105453764,0.4000000000000001,1.0
1710,5627,26771,101000001110000011000101001010001111,2804,0.4448751016336953,-0.19785911054537625,0.4000000000000001,0.8
1711,13979,97844,101000001010000001000101001111001111,7680,0.44487510163369537,-0.19785911054537625,0.4000000000000001,0.8
1712,19075,287201,101100000011001001000101000001001110,148,0.20839539443633648,-0.19737803160898265,0.8,1.0
1713,10082,59774,001000001000000101010101001010001001,4218,0.21735449612534533,-0.19736387489000795,0.8,0.9
1714,24082,357864,100000001111010000000000000001000101,500,0.3218487496163563,-0.19672571913213927,0.6000000000000001,0.7000000000000001
1715,12693,82856,101010001000100001000101001010101101,4432,0.4739157703490695,-0.19651898713651966,0.4000000000000001,1.0
1716,22791,341669,101100011000001001000000000010000101,288,0.3351785657736732,-0.19647730183475887,0.6000000000000001,0.6000000000000001
1717,17262,229283,101100011000000001000101000000001101,1360,0.2218487496163563,-0.19632862260029693,0.6000000000000001,0.6000000000000001
1718,2923,13985,101100001000000011000101001111001111,730,0.4704731743953877,-0.1957048373126014,0.4000000000000001,1.0
1719,2923,13985,101100001000000011000101001111001111,730,0.4704731743953877,-0.1957048373126014,0.4000000000000001,1.0
1720,27902,490670,001000001010000101000000011000000001,1804,0.3028027509364657,-0.19563828315004045,0.8,0.7000000000000001
1721,24310,360754,010000000100000010000100000100110000,258,0.2446692380153081,-0.1954662145010708,0.8,0.8
1722,22806,341849,001110101000000001000000000000000001,262,0.04000000000000002,-0.1953960150752421,1.0,0.30000000000000016
1723,22435,336543,000010101000000000000001000001001001,602,0.0,-0.19539601507524199,1.0,0.5000000000000001
1724,11766,74144,101010001010000101000101001011001101,8780,0.4550105822024606,-0.19408887313816384,0.4000000000000001,1.0
1725,12505,80683,101100001010000101000101001010101101,4698,0.4550105822024606,-0.19408887313816384,0.4000000000000001,1.0
1726,8998,50851,101010000011000001000101011100001100,4140,0.2371293005132167,-0.1929458665351353,0.6000000000000001,1.0
1727,23470,349493,101100000100000001000100001100000100,454,0.2554886567707469,-0.1928139575943978,0.8,0.8
1728,5587,26470,100000001000010000000101001010011101,2774,0.5337451727672421,-0.1925625180341388,0.4000000000000001,0.8
1729,29491,531671,101000001000000001000101010110011101,2532,0.2930369107219806,-0.1923333503731251,0.4000000000000001,0.8
1730,26484,447271,111010000000000001000101000011011100,1832,0.2579241713604177,-0.1914951932673687,0.6000000000000001,1.0
1731,12172,77512,101001001001000001000100011001000101,9526,0.5362166317420266,-0.19126175712737453,0.4000000000000001,1.0
1732,12172,77512,101001001001000001000100011001000101,9526,0.5362166317420266,-0.19126175712737453,0.4000000000000001,1.0
1733,16665,193915,111110000000000011000101000000111100,646,0.2797363888778841,-0.19052561947774227,0.6000000000000001,0.8
1734,12107,76916,101100001010000011000001010000101111,2726,0.506804073559051,-0.19052532184599807,0.4000000000000001,1.0
1735,24128,358435,000000001011000000000101100001001001,926,0.0,-0.19030642127002745,1.0,0.8
1736,24128,358435,000000001011000000000101100001001001,926,0.0,-0.19030642127002745,1.0,0.8
1737,28551,509940,101000000101000001000101110011001100,502,0.15890785374300465,-0.19012515105505307,0.8,1.0
1738,23176,346289,101000000000000101000001010100001110,524,0.2499548007423603,-0.19008071223451176,0.6000000000000001,0.7000000000000001
1739,16230,145025,101000001010100011000101001000001111,1707,0.468805644695127,-0.18969497631439866,0.4000000000000001,0.8
1740,7798,40476,101000001010000011001100001100100101,4344,0.5136917260183209,-0.18944953825301555,0.4000000000000001,1.0
1741,4692,20889,100001001000000110000101001110001101,6536,0.5136917260183209,-0.18944953825301555,0.4000000000000001,1.0
1742,15352,113048,100111001010000000000101001001001101,2596,0.5136917260183209,-0.18944953825301555,0.4000000000000001,1.0
1743,12362,79266,101101001010000001000100011001000101,5940,0.5136917260183209,-0.1894495382530154,0.4000000000000001,1.0
1744,11941,75572,001000001000001001000101011001001001,7476,0.2173544961253454,-0.18858602904455046,0.8,0.7000000000000001
1745,7884,41264,101000000010000111000100001110100100,3264,0.3080377599494704,-0.18830849449989268,0.6000000000000001,1.0
1746,27334,475307,000000001011000010000101011010001001,2200,0.1609467726336019,-0.1881107739772441,0.6000000000000001,0.9
1747,27341,475634,100000000011000010000101010010001100,2260,0.11136040518007924,-0.1880708620928452,0.6000000000000001,1.0
1748,10242,60900,101000000010000001000000001000100100,5956,0.15000000000000005,-0.18763840265651469,1.0,0.6000000000000001
1749,2380,11872,100000000010000000000101010000001100,1524,0.2,-0.1876384026565145,1.0,0.5000000000000001
1750,4791,21368,101000001000001111000100001110000101,5206,0.5382315890233516,-0.1871219148709063,0.4000000000000001,1.0
1751,13478,92361,100010101000000010000101001110001101,9130,0.5301293096755798,-0.1871219148709063,0.4000000000000001,1.0
1752,21166,319040,000000001100000010000001000100011001,542,8.881784197001253e-17,-0.18707028509443246,1.0,0.8
1753,4321,19414,001100001010000001000100001001010001,4048,0.1581138879717977,-0.18637143268709555,0.8,1.0
1754,12881,84914,101010001010000101000101101010011101,3684,0.4552145082005861,-0.18535655057814576,0.4000000000000001,1.0
1755,15392,113434,101100001001000001000011001100011101,1298,0.476475811684987,-0.18530257264856406,0.4000000000000001,1.0
1756,29414,529828,001000001100000011000000001110010001,2630,3.1086244689504376e-16,-0.1845344111675057,1.0,1.0
1757,6272,31152,101000001010100001000001001101111101,1764,0.24934359344995194,-0.18451678753175849,0.6000000000000001,1.0
1758,11323,70928,101000001011010001000000101000010101,7812,0.2525812527322361,-0.18380226048814105,0.6000000000000001,0.9
1759,11323,70928,101000001011010001000000101000010101,7812,0.2525812527322361,-0.18380226048814105,0.6000000000000001,0.9
1760,27641,482549,000100001101000000000101001001111001,1160,0.28358039378413313,-0.18359526700511566,0.4000000000000001,1.0
1761,27163,470472,101100001011101001000001000100011101,736,0.24043141816567645,-0.1832712905585696,0.6000000000000001,1.0
1762,8642,47239,010000001000000010000001001000001001,982,0.2969100130080564,-0.18272885746137552,0.8,0.30000000000000016
1763,25994,418457,001000001111000001000101010000101011,736,0.2594272733219876,-0.18249839586135108,0.6000000000000001,0.9
1764,11409,71717,101100001010001001000001000010101101,8106,0.2951700972460129,-0.182156039891902,0.6000000000000001,1.0
1765,22988,344265,111100000000000101000000000000000100,374,0.4218487496163563,-0.18211291718393352,0.6000000000000001,0.4000000000000001
1766,4055,18552,001000001000000011000001001100111001,4040,0.2804298128307366,-0.1818761405032824,1.0,0.8
1767,8337,44541,100000001110000000010101011000011101,7894,0.5401730732278804,-0.18143381475628367,0.4000000000000001,1.0
1768,11220,70250,101000101011000001000100101000100101,7800,0.5361257236533848,-0.1814338147562833,0.4000000000000001,1.0
1769,1337,7502,110011100001000000000000100001000100,130,0.09239587984945703,-0.1812112732852072,0.4000000000000001,0.9
1770,13174,88653,100000001110000000010101011010001101,5958,0.4875897151338572,-0.18078658666858965,0.4000000000000001,1.0
1771,24409,362875,010000000100000010000000000000110000,342,0.2969100130080564,-0.18060172486886933,0.8,0.6000000000000001
1772,24928,371265,100000000100000010000100001110100100,462,0.21931776293553928,-0.1805455440873968,0.8,0.9
1773,25204,382040,101100001010000001000101001111001111,1154,0.4425414966597097,-0.1804276681395644,0.4000000000000001,1.0
1774,10732,65261,111000000010000011000101001000001100,1780,0.2327695306264443,-0.17911771307346985,0.6000000000000001,0.6000000000000001
1775,25223,383786,011000001010000001000101001100001001,1126,0.25461109264662024,-0.17911771307346985,0.6000000000000001,0.6000000000000001
1776,4832,21580,001000001000000011000101001010001011,1808,0.25461109264662035,-0.1791177130734697,0.6000000000000001,0.6000000000000001
1777,21328,321286,100000000000000010010101000100011100,584,0.03412752343194456,-0.17890537488694536,1.0,1.0
1778,15349,113021,101110011000000001000101001000001101,4380,0.4792632151902636,-0.17869925978714346,0.4000000000000001,0.7000000000000001
1779,26333,435450,111000001000000111100001000000001101,1224,0.4792632151902636,-0.17869925978714324,0.4000000000000001,0.6000000000000001
1780,5277,24136,101000001000000001000101011110011101,3074,0.4873629074779029,-0.17783157596273852,0.4000000000000001,0.8
1781,25413,400341,101100001000000001000011000001011101,1004,0.4553427307574767,-0.17765637943747176,0.4000000000000001,0.9
1782,10756,65547,101100001000000001100001001000011101,8756,0.2218487496163564,-0.17694564791811085,0.6000000000000001,0.9
1783,9338,54165,111010001000000101000101000110001101,3944,0.5024847065010376,-0.1769082474252726,0.4000000000000001,1.0
1784,29348,528273,011000001101000001000101001010001001,4024,0.2625105397523753,-0.17593390301804346,0.4000000000000001,0.8
1785,4293,19331,101000001010001011000001001100001101,5160,0.2723523552102796,-0.1753152569533427,0.6000000000000001,1.0
1786,26725,453473,101000001111100001000001001101111101,906,0.2446404356793612,-0.17514039989343655,0.6000000000000001,1.0
1787,24716,367763,100000000100000010000100001110110100,472,0.2262719791787151,-0.17443062495138262,0.8,0.9
1788,3845,18034,101010001010000011000101001010111101,910,0.4551076994986575,-0.17427163211692304,0.4000000000000001,1.0
1789,16511,174589,111000000000000101000101001100011110,1058,0.4938485530684611,-0.17386618337782014,0.4000000000000001,0.8
1790,29539,533806,101100000010000001000001001000101100,1620,0.2201700919419302,-0.17352905346976027,1.0,0.8
1791,6833,34616,101000001000000011000011001100001101,3938,0.4575782421234566,-0.17267541917361445,0.4000000000000001,0.8
1792,15369,113210,101000001000000001000101001011111101,4932,0.4867428121060589,-0.17191543277726054,0.4000000000000001,0.9
1793,10399,62219,001000001110100001000101001101001001,9060,0.2971426051620855,-0.17186734600891454,0.8,1.0
1794,24550,365005,101000001001100001000000101101000101,256,0.32951094292018435,-0.17181163090016255,0.6000000000000001,1.0
1795,9476,55706,100000001010000100001101001110001101,2198,0.4767591382157539,-0.17147625534877015,0.4000000000000001,1.0
1796,27100,469484,101101001011000001010000000100110101,624,0.23836974009616896,-0.17146457372072507,0.4000000000000001,1.0
1797,25594,404197,101110000011000001000101011010001100,1340,0.2518904542496852,-0.17102190462621664,0.6000000000000001,1.0
1798,13671,94255,100000001000001000000101001101101101,6384,0.5609137894634256,-0.17098993293152925,0.4000000000000001,1.0
1799,25425,400631,101000001000100001000010000001010101,1052,0.5253082093723489,-0.17088004201289014,0.4000000000000001,0.8
1800,17074,215055,111100001010000001000001000000001101,1712,0.4646066753387042,-0.17066818337701278,0.4000000000000001,0.5000000000000001
1801,20575,310361,101000101110000001000101100001001101,410,0.2660607150666657,-0.17020717737678426,0.6000000000000001,1.0
1802,21307,320925,010000001000000010000001000000011001,244,0.2969100130080565,-0.1696087160048685,0.8,0.5000000000000001
1803,9033,51239,101010001000000101010101101010001101,4150,0.4692227623519965,-0.1689706466640945,0.4000000000000001,1.0
1804,4483,20058,101000001000100001000101011010001101,5876,0.4515921278830148,-0.16895666899431355,0.4000000000000001,0.9
1805,8152,43117,101000101000000001000101001010101101,8696,0.4515921278830148,-0.16895666899431355,0.4000000000000001,1.0
1806,26524,448970,101000001000000011001001100000001101,652,0.3157189355396721,-0.1689381317853878,0.6000000000000001,0.9
1807,6236,30918,101000001011000001000101001111001111,1364,0.443479362764888,-0.16851640037528365,0.4000000000000001,1.0
1808,24452,363648,101000001001100001000001101110001101,248,0.241276629776422,-0.16802239717536938,0.6000000000000001,1.0
1809,6924,35189,101000001010000001001100011101000101,6312,0.4947994171389069,-0.16799973511669314,0.4000000000000001,0.8
1810,16145,131440,111100001010000011000001011000001101,1412,0.4982696202568273,-0.16726864635585054,0.4000000000000001,1.0
1811,11956,75654,101000100011000001000101001001001100,9280,0.3069531501068645,-0.1670131410535472,0.8,1.0
1812,7528,38358,101010001001000001010100001100010101,1642,0.5430244363730402,-0.16611401492490235,0.4000000000000001,1.0
1813,17931,268939,100000000100000010000001001101001110,274,0.1797527254826755,-0.1659958605714128,0.8,0.8
1814,10723,65150,101000001010100001000100011101000101,6004,0.5120601873292437,-0.16598275202470064,0.4000000000000001,0.9
1815,18366,274974,001010001000000011000000000100000001,360,0.2269236595203717,-0.16535423265160448,0.8,0.5000000000000001
1816,3615,16799,101000000010000011000101000011001100,866,0.5742640687119283,-0.1647928564772954,1.0,1.0
1817,11168,69666,100000000010000010010101001010001100,6360,0.17299847811321606,-0.1645935826208345,0.8,0.8
1818,5516,25833,000010001000000010000101000010001001,3294,0.18889743359292605,-0.16422462599874993,0.8,0.6000000000000001
1819,5516,25833,000010001000000010000101000010001001,3294,0.18889743359292605,-0.16422462599874993,0.8,0.6000000000000001
1820,10058,59659,001000001001000101000000101010000001,6362,0.22827687341873154,-0.16421464421569865,0.8,0.9
1821,16323,160136,101000000010000101000101000000101110,1813,0.24583443856376894,-0.16344713845475772,0.6000000000000001,0.7000000000000001
1822,25377,399617,100000001101000100010101001010001101,1372,0.5042875958549635,-0.16343737434637234,0.4000000000000001,0.9
1823,7796,40462,101000001011000111000101001100001101,7846,0.4684848937052146,-0.1632896207114342,0.4000000000000001,1.0
1824,26845,456939,000000001010000000000100101011010001,1412,0.09691001300805656,-0.16281205810236749,0.8,0.5000000000000001
1825,6165,30389,100000101010001000000101011000001101,9404,0.5247346075143509,-0.16263781345721154,0.4000000000000001,0.9
1826,6165,30389,100000101010001000000101011000001101,9404,0.5247346075143509,-0.16263781345721154,0.4000000000000001,0.9
1827,10416,62340,101010000010000001000101101000101100,5204,0.2404515975915216,-0.16240908855201416,0.6000000000000001,1.0
1828,27944,492132,101100001010010011000001000000011101,520,0.26680507826816297,-0.16189208089291282,0.4000000000000001,1.0
1829,18662,279971,100000101100000010010001000110001101,288,0.2462233131546481,-0.16123191540305276,0.6000000000000001,0.8
1830,15269,112079,001000101010000001000100001000010001,3670,0.10734257522684268,-0.16092117385275462,0.8,0.9
1831,28230,500424,101010000011000001000101010100001100,556,0.2074069407600008,-0.15943454345163524,0.6000000000000001,1.0
1832,19015,286159,101100000001000001000000101101000100,490,0.17078962551168225,-0.1591633410080796,0.8,1.0
1833,10990,68099,101100001000000001001101011001001101,8306,0.4297394477051393,-0.15890450694842434,0.4000000000000001,0.8
1834,19042,286636,101000000001000001000000001101000100,416,0.1999999999999999,-0.15817235242929087,1.0,0.8
1835,19261,291072,100000001010011000000001000001001101,298,0.2568883203823097,-0.1581115404666918,0.6000000000000001,0.6000000000000001
1836,16091,128092,101100001010100011000000100010010101,1151,0.2550402188106197,-0.15793032832961085,0.6000000000000001,1.0
1837,10559,63663,101110000010000001000101001010101100,5056,0.2732492223229594,-0.1575647307178698,0.6000000000000001,1.0
1838,9471,55611,101000000000000101000001001010001100,2542,0.3965169943749475,-0.1574390335078713,1.0,0.6000000000000001
1839,9079,51562,101000001000010001000001000110001101,2452,0.32184874961635623,-0.15722337841634382,0.6000000000000001,0.5000000000000001
1840,5175,23428,101000001000001111000101001100001101,7150,0.4469443394145601,-0.15712821401150873,0.4000000000000001,1.0
1841,3151,14722,101100001000100001000101011001001101,5534,0.44694433941456,-0.15712821401150862,0.4000000000000001,1.0
1842,21755,326955,000010000011000000000100101011000000,670,0.0969100130080564,-0.15696094934446198,0.8,0.6000000000000001
1843,13074,87393,101000000000000011000101011010011100,3364,0.25348607142626844,-0.15665773200750632,0.6000000000000001,1.0
1844,13268,89797,101000001000000011001101011000001101,4654,0.4327904841431612,-0.1560679276465718,0.4000000000000001,0.8
1845,7255,36955,101110001001000001010100001100010101,1818,0.5341454408915484,-0.15601441780665365,0.4000000000000001,1.0
1846,4231,19110,001100001011000011000100001000000001,4816,0.2969100130080564,-0.1557220268208762,0.8,0.8
1847,8049,42337,101000001100000001000101111110001101,8858,0.4838289096724423,-0.1550299624802685,0.4000000000000001,1.0
1848,16975,209064,001000001100000001000101001101011001,1381,0.2020997247369304,-0.15498876972640624,0.8,1.0
1849,9991,59114,101000101010000101000100101010010101,8286,0.4627222717271029,-0.15440526668871885,0.4000000000000001,1.0
1850,14027,98490,101000101000000001000101001001101101,9796,0.4515921278830149,-0.15417565891412693,0.4000000000000001,1.0
1851,5158,23342,101010001110000011000101101000001101,1278,0.4836593976180546,-0.1541090102983737,0.4000000000000001,1.0
1852,5158,23342,101010001110000011000101101000001101,1278,0.4836593976180546,-0.1541090102983737,0.4000000000000001,1.0
1853,20727,313167,100000000100000010000001001000101100,342,0.0738684506070989,-0.15354994202577146,1.0,0.7000000000000001
1854,19232,290306,000000001010100000000101001100011001,224,0.1220494813326646,-0.15267297882529351,0.8,0.7000000000000001
1855,17978,269643,101000001000100011000001100101001101,340,0.27266902517451297,-0.15226707161756142,0.6000000000000001,1.0
1856,25141,378632,101000001100010001000001001010001101,1080,0.3157189355396721,-0.1518728260883196,0.6000000000000001,0.7000000000000001
1857,16755,198439,001100001010000001000101001010001011,1540,0.315718935539672,-0.15187282608831953,0.6000000000000001,0.8
1858,9621,56674,000000101000000100000101001010001001,7360,0.33167880586688203,-0.15163832311476616,0.6000000000000001,0.9
1859,14002,98148,100000000010000000010101001000101100,4582,0.34971279461677696,-0.15163832311476616,0.6000000000000001,1.0
1860,14685,105857,100001001100000010000101001100111101,8536,0.5110471787734666,-0.15160037402402898,0.4000000000000001,1.0
1861,19945,300220,100110101000000000000001000001111101,174,0.5364827573533101,-0.15150961344850816,0.4000000000000001,0.9
1862,13759,95229,111000000000000011000101001000011110,1392,0.4757286998442423,-0.15141207336880874,0.4000000000000001,0.8
1863,20018,301068,101110000000000001000101000000001100,386,0.3965169943749475,-0.15131587303725613,1.0,0.5000000000000001
1864,11274,70644,111000001010000001000001001000011101,7752,0.461825486287525,-0.15118813600740072,0.4000000000000001,0.7000000000000001
1865,16793,201928,101000001010000001000001101000001111,1601,0.461825486287525,-0.15118813600740072,0.4000000000000001,0.7000000000000001
1866,21374,322221,101100001000000011001101000100001101,288,0.3046914620909754,-0.15082306075451196,0.6000000000000001,0.8
1867,6451,32203,001000001010000101000000001110000001,2870,0.0975074666679626,-0.15027654394548595,0.8,1.0
1868,19420,293452,100000000010000010000101010010001100,874,0.09750746666796258,-0.1502765439454859,0.8,1.0
1869,26103,425706,001000001010001001000100001100000001,1310,0.09750925676985578,-0.14953813137982852,0.8,0.9
1870,26050,422335,101000100000000001000100001011000100,1400,0.17915348172087586,-0.14953813137982852,0.8,0.9
1871,16974,209021,101110000000000001000001001111001110,1360,0.22618237434242386,-0.14927186943403906,0.6000000000000001,0.8
1872,10423,62420,101000001011000001001100001010000101,9592,0.4695503368624467,-0.14854185860744412,0.4000000000000001,0.8
1873,10423,62420,101000001011000001001100001010000101,9592,0.4695503368624467,-0.14854185860744412,0.4000000000000001,0.8
1874,9504,55900,101001001010000001000100101010000101,7158,0.4398883677199909,-0.14854185860744412,0.4000000000000001,0.8
